,age,education,educational-num,marital-status,occupation,relationship,race,gender,hours-per-week,income,net_capital
46486,38,8,15,5,12,4,3,0,90,1,-2415
46487,20,10,10,0,4,5,3,1,5,0,0
46488,30,10,10,5,3,4,3,0,30,0,0
46489,17,5,6,0,12,5,3,0,20,0,0
46490,17,6,7,0,8,5,0,0,8,0,0
46491,21,11,11,5,5,4,3,0,40,0,0
46492,56,9,9,5,10,4,3,0,40,0,0
46493,59,14,14,1,12,0,3,1,60,1,4787
46494,37,10,10,2,11,0,3,1,40,0,0
46495,52,10,10,2,11,0,3,1,40,0,0
46496,50,10,10,5,11,4,3,0,40,1,0
46497,55,13,13,5,11,4,3,0,60,1,7298
46498,55,13,13,5,12,4,3,0,40,1,0
46499,45,9,9,2,12,2,3,1,40,0,0
46500,72,10,10,5,12,4,3,0,20,0,3471
46501,39,10,10,2,11,2,3,1,40,0,0
46502,28,7,8,2,3,2,3,1,40,0,0
46503,38,13,13,2,9,1,3,0,40,0,0
46504,44,10,10,3,7,2,3,0,55,0,-1876
46505,51,9,9,0,10,2,3,0,40,0,0
46506,20,10,10,0,8,5,3,0,36,0,-1719
46507,25,10,10,0,6,2,3,1,45,0,0
46508,52,10,10,2,10,1,3,1,20,1,0
46509,45,9,9,1,7,2,3,1,40,0,0
46510,17,6,7,0,4,5,3,1,12,0,0
46511,20,9,9,0,8,5,1,1,15,0,0
46512,64,14,14,5,12,4,3,0,25,0,0
46513,34,9,9,5,4,4,3,0,40,0,-1485
46514,74,10,10,5,11,4,3,0,4,0,0
46515,58,6,7,2,7,2,0,1,40,1,14084
46516,44,14,14,5,12,4,3,0,40,1,0
46517,23,12,12,0,4,2,3,1,25,0,0
46518,23,9,9,0,2,5,3,0,50,0,0
46519,27,11,11,0,9,1,3,1,36,0,0
46520,34,13,13,5,10,4,3,0,45,1,0
46521,18,9,9,0,10,5,3,1,24,0,0
46522,33,6,7,0,10,0,0,1,17,0,0
46523,50,10,10,5,7,4,3,0,48,0,0
46524,47,9,9,2,10,2,3,0,50,0,0
46525,50,8,15,5,12,4,3,0,55,1,99999
46526,18,6,7,0,10,5,3,1,15,0,0
46527,49,8,15,5,12,3,3,1,60,1,-1977
46528,34,10,10,5,2,4,3,0,50,0,0
46529,51,14,14,5,12,4,3,0,45,1,7688
46530,56,10,10,5,11,4,3,0,40,1,0
46531,64,9,9,1,4,0,3,1,8,0,0
46532,23,10,10,0,5,2,3,1,50,0,0
46533,33,10,10,5,6,4,3,0,40,0,0
46534,43,14,14,5,11,4,3,0,45,0,0
46535,60,9,9,2,11,2,3,0,40,1,10520
46536,57,7,8,2,8,0,3,1,40,0,0
46537,22,13,13,0,10,2,3,0,45,0,0
46538,23,13,13,0,3,5,3,0,40,0,0
46539,54,10,10,5,10,4,3,0,50,1,-2415
46540,39,9,9,5,4,4,0,0,52,1,7688
46541,32,14,14,0,12,2,3,0,40,0,0
46542,20,10,10,0,9,5,3,0,15,0,0
46543,30,10,10,0,11,2,3,0,52,0,0
46544,56,9,9,5,5,4,3,0,45,0,0
46545,34,9,9,5,2,4,3,0,40,0,0
46546,32,9,9,0,7,0,3,0,40,0,0
46547,59,14,14,5,12,4,3,0,50,1,0
46548,19,10,10,0,12,5,3,0,11,0,0
46549,60,4,5,1,12,2,3,1,40,0,0
46550,29,9,9,5,2,4,3,0,42,0,0
46551,24,10,10,5,7,4,3,0,60,0,0
46552,41,14,14,2,12,2,3,0,35,0,0
46553,23,3,4,5,2,1,2,1,30,0,0
46554,32,9,9,5,10,4,3,0,50,1,-1902
46555,51,9,9,0,10,1,3,0,40,0,0
46556,18,9,9,0,10,5,3,0,10,0,0
46557,28,10,10,0,11,5,3,1,40,0,0
46558,33,10,10,5,4,3,3,1,40,1,5178
46559,38,9,9,3,6,0,0,1,30,0,0
46560,29,13,13,0,12,2,3,0,50,0,0
46561,25,9,9,5,6,4,3,0,45,0,0
46562,31,8,15,0,9,2,3,0,55,0,0
46563,34,13,13,4,4,2,3,1,25,0,0
46564,34,9,9,5,11,4,3,0,45,1,-1887
46565,66,9,9,5,11,4,3,0,40,1,-1825
46566,41,2,3,5,2,4,3,0,40,0,0
46567,62,3,4,5,12,4,3,0,20,0,0
46568,58,9,9,5,7,4,0,0,40,0,0
46569,40,9,9,3,11,0,3,1,40,0,0
46570,24,13,13,0,11,5,1,1,40,0,0
46571,47,9,9,5,11,4,3,0,40,1,0
46572,19,9,9,0,8,5,0,0,25,0,0
46573,32,10,10,5,7,4,3,0,45,0,0
46574,51,10,10,2,4,2,3,1,40,0,0
46575,25,4,5,5,6,4,3,0,45,0,0
46576,60,14,14,5,12,4,3,0,40,0,0
46577,22,10,10,0,6,2,3,0,40,0,0
46578,29,13,13,5,11,3,3,1,50,1,0
46579,20,9,9,5,10,5,3,0,40,0,0
46580,42,3,4,2,7,0,3,0,40,0,0
46581,18,9,9,0,3,5,3,0,20,0,0
46582,23,5,6,5,3,5,1,1,40,0,0
46583,28,13,13,5,4,4,3,0,40,1,0
46584,55,13,13,2,12,2,3,1,40,1,0
46585,40,9,9,2,3,2,0,0,40,0,0
46586,52,10,10,2,10,2,3,0,50,0,0
46587,37,9,9,2,3,0,3,0,40,1,0
46588,21,10,10,0,10,5,3,1,22,0,-1602
46589,35,11,11,0,8,2,3,0,60,0,0
46590,45,10,10,2,3,0,3,0,48,0,0
46591,39,9,9,2,4,0,0,1,40,0,0
46592,54,9,9,5,7,4,3,0,44,0,0
46593,42,3,4,2,10,2,3,1,40,0,0
46594,26,10,10,5,12,3,3,1,20,0,0
46595,59,12,12,5,7,4,3,0,40,0,0
46596,42,9,9,5,10,3,3,1,40,1,0
46597,22,10,10,0,1,5,0,1,20,0,0
46598,33,13,13,0,12,2,3,1,40,0,0
46599,39,10,10,5,3,4,3,0,40,1,0
46600,18,6,7,0,5,5,3,0,70,0,0
46601,46,10,10,5,10,4,0,0,60,1,0
46602,24,13,13,0,8,2,3,0,40,0,0
46603,28,11,11,5,2,3,3,1,30,0,0
46604,21,9,9,0,4,5,3,1,43,0,0
46605,22,6,7,0,7,5,3,0,30,0,0
46606,61,2,3,5,2,4,1,0,40,1,7298
46607,56,10,10,5,4,4,1,0,40,0,0
46608,21,10,10,0,10,5,3,1,20,0,0
46609,17,5,6,0,2,5,3,0,26,0,0
46610,29,10,10,5,2,4,3,0,40,1,0
46611,28,9,9,5,1,4,3,0,40,1,0
46612,62,9,9,1,4,2,3,1,38,0,0
46613,39,9,9,3,3,2,0,0,40,0,2176
46614,30,9,9,0,1,2,3,0,40,0,0
46615,20,6,7,0,12,0,3,0,40,0,0
46616,18,6,7,0,4,5,3,0,12,0,0
46617,54,9,9,0,2,5,3,0,40,0,0
46618,49,10,10,5,6,4,3,0,40,1,0
46619,33,15,16,5,12,4,1,0,50,0,0
46620,50,13,13,5,10,4,3,0,40,1,0
46621,57,9,9,5,8,4,3,0,78,0,0
46622,50,9,9,2,4,5,3,1,40,0,0
46623,45,13,13,5,11,4,3,0,40,1,0
46624,41,10,10,5,11,5,3,0,40,1,0
46625,23,9,9,5,3,4,3,0,48,0,0
46626,23,13,13,0,10,2,3,1,40,0,0
46627,47,9,9,5,4,3,3,1,40,0,0
46628,39,13,13,5,11,4,1,0,50,0,0
46629,29,11,11,5,3,4,3,0,48,1,-1887
46630,46,9,9,5,3,4,0,0,40,0,0
46631,18,2,3,0,2,5,3,0,40,0,0
46632,68,3,4,5,7,4,3,0,40,0,0
46633,62,11,11,5,9,4,3,0,40,1,0
46634,43,12,12,5,9,4,3,0,40,0,0
46635,35,9,9,5,7,4,3,0,40,0,0
46636,21,9,9,0,4,5,3,1,40,0,0
46637,21,10,10,0,2,5,3,0,40,0,0
46638,41,11,11,2,7,0,3,1,45,0,0
46639,61,9,9,5,6,4,3,0,40,0,0
46640,24,9,9,0,7,2,3,0,50,0,0
46641,21,9,9,0,1,5,0,0,40,0,0
46642,36,2,3,5,8,4,3,0,40,0,0
46643,37,11,11,0,1,2,3,1,40,0,0
46644,69,7,8,5,6,4,3,0,60,1,9386
46645,49,10,10,2,11,2,3,1,50,0,0
46646,55,9,9,5,5,4,3,0,53,1,0
46647,21,9,9,5,3,4,3,0,40,0,0
46648,18,5,6,0,8,5,3,0,40,0,0
46649,26,9,9,5,12,2,0,0,40,0,0
46650,20,10,10,0,12,5,3,1,18,0,0
46651,46,9,9,5,5,4,3,0,55,0,4064
46652,23,5,6,0,7,2,3,0,40,0,0
46653,48,9,9,5,7,4,3,0,40,1,0
46654,36,9,9,5,7,4,3,0,48,1,-1902
46655,42,14,14,2,12,2,3,0,40,0,0
46656,41,14,14,5,12,4,3,0,38,1,0
46657,45,12,12,1,10,0,3,1,40,0,0
46658,52,9,9,2,7,2,3,0,40,0,3325
46659,22,13,13,0,12,5,0,1,18,0,0
46660,20,10,10,0,3,2,3,1,40,0,2176
46661,27,9,9,3,3,2,3,0,43,0,0
46662,36,9,9,2,11,2,3,0,40,0,0
46663,34,9,9,5,6,4,4,0,52,0,0
46664,38,14,14,5,12,4,3,0,50,1,0
46665,20,10,10,0,12,5,3,1,40,0,0
46666,47,9,9,2,10,0,3,1,45,0,0
46667,21,9,9,5,7,4,3,0,50,0,0
46668,33,9,9,0,6,2,3,0,40,0,0
46669,31,12,12,0,1,0,3,0,40,0,0
46670,61,7,8,5,7,4,3,0,40,0,0
46671,46,5,6,5,2,4,0,0,45,0,0
46672,55,14,14,5,12,4,0,0,40,1,0
46673,19,10,10,0,12,5,3,0,40,0,0
46674,39,9,9,5,3,4,3,0,40,1,0
46675,61,9,9,5,8,4,3,0,40,0,0
46676,28,10,10,5,2,4,3,0,40,0,0
46677,28,5,6,5,6,4,3,0,40,0,0
46678,61,9,9,5,7,4,3,0,38,1,0
46679,61,9,9,5,7,4,3,0,37,0,0
46680,54,10,10,5,10,4,3,0,40,0,0
46681,50,10,10,5,3,4,3,0,70,0,0
46682,37,14,14,5,12,3,3,1,45,1,0
46683,17,6,7,0,4,5,3,1,30,0,0
46684,56,9,9,5,10,3,3,1,4,0,0
46685,31,13,13,2,11,2,3,1,50,1,0
46686,32,13,13,5,11,3,3,1,55,1,0
46687,28,6,7,2,8,0,3,1,40,0,0
46688,34,11,11,5,9,4,3,0,40,0,0
46689,33,5,6,0,8,5,3,1,25,0,0
46690,42,11,11,2,4,2,3,1,35,0,0
46691,64,11,11,5,7,4,3,0,48,0,0
46692,29,10,10,5,2,4,3,0,20,0,0
46693,41,2,3,5,7,4,3,0,32,0,0
46694,45,10,10,5,6,4,3,0,40,0,0
46695,48,14,14,5,12,4,3,0,45,1,0
46696,44,10,10,3,9,2,3,1,38,0,0
46697,34,10,10,0,4,2,3,0,40,0,0
46698,40,9,9,0,3,2,3,0,45,0,0
46699,45,9,9,5,7,4,3,0,40,0,-2051
46700,23,10,10,0,8,5,3,1,20,0,0
46701,51,13,13,5,12,4,3,0,55,1,0
46702,24,9,9,5,7,4,3,0,50,0,2885
46703,57,13,13,1,12,0,3,0,40,1,10520
46704,23,10,10,0,4,2,3,1,40,0,-1721
46705,34,10,10,5,5,4,3,0,40,1,0
46706,36,9,9,2,3,2,3,0,40,0,4101
46707,56,8,15,5,12,4,3,0,32,1,0
46708,42,9,9,2,11,0,3,1,40,0,0
46709,45,13,13,5,11,4,3,0,60,0,0
46710,38,13,13,5,12,4,3,0,70,1,15024
46711,29,11,11,5,1,4,3,0,40,1,7688
46712,54,13,13,2,12,2,3,0,40,0,-1340
46713,40,9,9,5,3,4,3,0,40,1,0
46714,29,9,9,5,6,4,3,0,40,0,0
46715,35,13,13,0,11,5,3,0,40,0,0
46716,47,9,9,3,11,0,3,1,37,0,0
46717,51,11,11,0,11,2,3,1,43,0,0
46718,28,9,9,0,8,1,3,0,40,0,0
46719,58,9,9,5,3,4,3,0,45,1,0
46720,24,9,9,0,3,5,3,1,25,0,0
46721,46,9,9,2,11,2,3,0,40,0,0
46722,57,5,6,5,3,4,0,0,48,0,0
46723,22,9,9,0,2,1,3,0,20,0,0
46724,28,13,13,0,9,2,0,0,30,0,0
46725,17,5,6,0,8,5,3,0,25,0,0
46726,23,9,9,0,10,5,3,0,60,0,0
46727,19,9,9,0,2,2,3,0,40,0,0
46728,66,9,9,1,12,0,0,1,35,0,0
46729,38,10,10,5,11,4,3,0,55,0,0
46730,39,10,10,2,11,0,0,1,40,0,0
46731,39,7,8,5,12,4,3,0,40,0,0
46732,47,9,9,5,3,4,3,0,40,1,5178
46733,39,9,9,2,6,5,3,0,60,0,0
46734,22,10,10,0,6,5,3,0,40,0,0
46735,36,9,9,0,7,5,0,0,30,0,0
46736,32,10,10,5,3,4,1,0,40,0,0
46737,29,9,9,0,7,2,3,0,40,0,0
46738,43,13,13,0,12,2,3,0,40,0,0
46739,51,9,9,5,7,4,3,0,40,0,0
46740,42,2,3,5,7,4,3,0,60,0,0
46741,32,7,8,0,4,0,3,1,40,0,0
46742,34,10,10,0,4,5,3,0,40,0,0
46743,51,11,11,5,7,4,3,0,57,0,0
46744,38,13,13,5,10,4,3,0,44,0,0
46745,21,9,9,0,2,5,0,0,20,0,0
46746,33,13,13,0,8,2,3,1,15,0,0
46747,34,9,9,5,7,4,3,0,40,0,0
46748,32,9,9,5,11,4,3,0,40,0,0
46749,38,11,11,0,8,5,3,0,15,0,0
46750,27,9,9,5,8,4,0,0,60,1,0
46751,35,10,10,5,10,4,3,0,50,1,0
46752,29,13,13,0,12,2,3,0,50,0,0
46753,40,9,9,5,7,4,3,0,40,0,0
46754,46,3,4,5,5,4,0,0,30,0,0
46755,37,9,9,0,8,0,0,1,30,0,0
46756,38,9,9,5,7,4,3,0,25,0,3411
46757,37,10,10,5,11,4,0,0,60,1,-1887
46758,44,13,13,5,12,4,3,0,45,1,0
46759,25,14,14,0,12,2,3,0,30,0,0
46760,38,9,9,0,10,0,3,0,42,0,0
46761,34,12,12,2,4,0,3,1,10,0,0
46762,50,9,9,5,10,4,3,0,60,1,-1902
46763,46,10,10,5,11,4,3,0,50,1,0
46764,20,2,3,0,2,0,3,0,30,0,0
46765,47,11,11,5,11,4,3,0,38,1,0
46766,46,15,16,5,12,4,3,0,60,1,0
46767,34,12,12,2,10,2,3,0,40,0,0
46768,61,9,9,5,6,4,3,0,40,0,0
46769,55,10,10,2,12,2,0,1,37,0,0
46770,36,9,9,0,6,2,3,0,35,0,0
46771,28,10,10,0,11,2,3,1,40,1,10520
46772,22,9,9,0,8,2,3,0,40,0,0
46773,34,10,10,0,10,5,0,1,35,0,0
46774,33,10,10,0,3,2,0,0,40,0,0
46775,27,9,9,0,8,5,3,1,32,0,0
46776,43,14,14,5,2,4,3,0,12,0,5013
46777,55,5,6,5,7,4,3,0,40,1,99999
46778,39,5,6,4,8,2,3,1,15,0,-1721
46779,20,10,10,0,8,5,3,0,33,0,0
46780,38,9,9,0,2,2,0,0,40,0,0
46781,30,10,10,0,7,2,3,0,40,0,0
46782,21,6,7,0,8,5,3,0,42,0,0
46783,60,9,9,5,12,4,3,0,30,0,0
46784,43,10,10,0,2,2,3,0,40,0,0
46785,36,9,9,5,7,4,3,0,45,1,0
46786,23,10,10,0,8,0,3,1,48,0,0
46787,57,10,10,5,2,4,0,0,40,1,7298
46788,25,9,9,0,2,1,0,0,40,0,0
46789,38,9,9,2,8,0,0,1,32,0,0
46790,22,9,9,5,7,4,3,0,35,0,0
46791,23,2,3,0,7,2,3,0,40,0,0
46792,61,9,9,0,10,2,3,1,44,0,0
46793,28,10,10,2,7,2,3,0,46,0,0
46794,17,6,7,0,8,5,3,1,10,0,0
46795,21,10,10,0,8,5,3,1,25,0,0
46796,49,14,14,5,12,4,3,0,40,0,0
46797,37,7,8,2,7,5,3,0,35,0,0
46798,23,10,10,0,8,5,3,1,40,0,0
46799,38,10,10,5,12,4,3,0,50,0,3137
46800,34,13,13,5,12,3,3,1,46,1,0
46801,21,9,9,0,3,5,3,1,40,0,0
46802,27,10,10,5,11,4,0,0,40,1,0
46803,57,9,9,5,7,4,3,0,84,1,0
46804,22,9,9,0,2,5,0,0,25,0,0
46805,20,10,10,0,4,2,2,1,35,0,0
46806,49,10,10,5,12,3,3,1,65,1,0
46807,38,9,9,5,7,4,3,0,40,0,0
46808,40,13,13,5,9,4,3,0,40,0,0
46809,44,9,9,5,7,4,0,0,40,0,-1485
46810,37,10,10,5,4,3,3,1,20,0,0
46811,57,14,14,2,12,2,3,0,30,0,0
46812,56,3,4,0,8,5,3,1,30,0,0
46813,41,12,12,2,12,2,3,0,80,0,0
46814,50,9,9,5,8,4,1,0,60,0,0
46815,33,4,5,0,3,2,3,0,50,0,0
46816,29,14,14,5,10,4,3,0,20,0,0
46817,28,13,13,5,11,4,3,0,40,1,5178
46818,35,5,6,5,3,4,3,0,50,0,0
46819,36,9,9,2,7,0,3,0,40,0,0
46820,45,15,16,2,12,0,0,1,35,1,-3004
46821,30,12,12,0,7,5,3,0,40,0,0
46822,35,9,9,5,8,4,3,0,60,0,0
46823,27,11,11,5,10,4,3,0,40,0,0
46824,22,9,9,0,11,2,3,0,40,0,0
46825,24,10,10,0,2,5,3,0,30,0,0
46826,47,13,13,5,12,4,3,0,50,1,0
46827,47,10,10,5,11,4,3,0,40,1,0
46828,18,6,7,0,8,5,3,1,15,0,0
46829,18,10,10,0,4,5,3,0,30,0,0
46830,31,9,9,2,1,2,3,0,47,1,0
46831,43,14,14,2,8,0,3,1,30,0,0
46832,45,9,9,5,6,4,2,0,40,0,4064
46833,39,9,9,5,6,4,3,0,40,0,0
46834,30,13,13,0,4,2,3,0,50,0,0
46835,22,10,10,0,4,2,3,1,35,0,0
46836,30,9,9,5,5,4,3,0,85,0,0
46837,36,15,16,5,12,4,3,0,60,1,0
46838,20,12,12,0,12,2,3,0,30,0,0
46839,61,1,2,5,8,4,3,0,20,0,3942
46840,27,9,9,5,6,4,3,0,45,0,-1902
46841,59,10,10,5,11,4,3,0,60,1,0
46842,60,9,9,5,7,4,3,0,40,0,0
46843,43,13,13,2,11,2,3,1,40,0,0
46844,35,9,9,2,6,2,3,0,60,0,0
46845,40,13,13,5,4,4,3,0,50,1,0
46846,20,6,7,5,2,1,3,0,35,0,2961
46847,47,14,14,5,11,4,3,0,40,0,0
46848,40,12,12,2,12,2,3,0,50,0,0
46849,20,9,9,0,3,5,3,0,40,0,0
46850,75,10,10,5,12,4,3,0,13,0,0
46851,25,10,10,0,4,5,3,1,40,0,0
46852,47,11,11,5,12,4,3,0,40,1,0
46853,29,12,12,1,10,0,3,1,40,1,0
46854,34,9,9,5,6,4,3,0,45,0,0
46855,45,13,13,3,12,2,3,1,40,0,0
46856,23,10,10,0,2,5,3,0,50,0,2597
46857,46,12,12,1,4,0,3,1,40,0,0
46858,41,10,10,2,3,2,0,1,38,0,0
46859,29,13,13,5,12,4,3,0,40,1,0
46860,17,6,7,0,2,5,4,0,20,0,0
46861,39,4,5,5,7,4,3,0,40,0,0
46862,37,9,9,0,3,0,0,1,40,0,0
46863,34,9,9,5,3,4,0,0,40,0,0
46864,20,9,9,0,7,2,3,0,40,0,0
46865,18,9,9,0,12,5,1,1,38,0,-1602
46866,52,11,11,5,7,4,3,0,40,1,0
46867,42,12,12,5,12,3,4,1,40,0,0
46868,22,2,3,5,7,4,3,0,35,0,0
46869,66,10,10,2,11,2,3,1,55,0,0
46870,35,9,9,5,6,4,3,0,65,0,0
46871,40,12,12,0,12,2,3,0,40,1,0
46872,21,9,9,2,10,0,4,1,38,0,0
46873,51,9,9,2,1,0,3,0,52,0,0
46874,34,5,6,5,7,4,3,0,40,0,0
46875,24,9,9,5,7,4,3,0,40,0,0
46876,43,13,13,4,4,0,3,1,40,0,0
46877,34,13,13,5,11,3,3,1,40,1,0
46878,42,14,14,0,12,0,3,1,40,0,0
46879,41,11,11,0,7,2,3,0,30,0,0
46880,21,9,9,0,6,5,3,1,40,0,0
46881,64,3,4,5,1,4,3,0,10,0,0
46882,24,9,9,0,4,2,3,1,40,0,-1974
46883,23,10,10,0,2,5,3,0,10,0,0
46884,29,9,9,5,10,4,3,0,50,0,0
46885,44,9,9,2,11,0,3,1,60,0,0
46886,28,13,13,5,12,4,3,0,55,0,0
46887,33,9,9,5,10,4,3,0,50,1,0
46888,35,10,10,5,7,4,3,0,40,0,0
46889,41,5,6,4,7,2,3,1,40,0,0
46890,42,13,13,5,10,4,0,0,40,1,0
46891,51,10,10,5,11,4,3,0,99,1,0
46892,32,6,7,0,8,0,0,1,40,0,0
46893,37,9,9,0,7,5,3,0,40,0,0
46894,18,6,7,0,10,5,3,1,25,0,0
46895,24,11,11,0,8,5,3,1,35,0,0
46896,29,10,10,2,12,0,3,1,40,0,0
46897,45,10,10,5,4,4,3,0,40,0,0
46898,52,13,13,5,11,4,3,0,45,1,0
46899,35,9,9,0,8,2,3,1,40,0,0
46900,46,13,13,2,11,2,3,1,50,0,0
46901,63,9,9,1,11,0,3,0,50,1,0
46902,32,13,13,5,12,3,3,1,35,1,0
46903,24,9,9,0,8,5,3,1,15,0,594
46904,72,10,10,5,12,4,3,0,32,0,0
46905,35,10,10,0,12,0,3,0,10,0,0
46906,29,13,13,0,4,2,3,1,40,0,0
46907,35,13,13,5,11,4,3,0,50,1,7688
46908,70,5,6,5,2,4,3,0,32,0,0
46909,65,13,13,5,12,4,3,0,48,1,5556
46910,36,9,9,0,3,2,3,1,30,0,0
46911,53,9,9,5,8,4,0,0,30,1,4386
46912,49,9,9,5,6,4,3,0,40,0,0
46913,60,8,15,5,11,4,3,0,40,1,-1902
46914,18,6,7,0,2,5,3,0,40,0,0
46915,21,10,10,0,8,5,3,0,35,0,0
46916,42,5,6,0,6,2,0,0,40,0,0
46917,25,14,14,0,12,2,3,1,37,0,0
46918,32,9,9,5,7,4,3,0,40,0,0
46919,25,9,9,5,10,4,3,0,60,0,0
46920,47,13,13,5,4,4,3,0,40,1,7298
46921,30,11,11,0,12,2,3,1,40,0,0
46922,21,12,12,0,11,5,3,1,40,0,0
46923,38,13,13,5,5,4,3,0,60,0,0
46924,34,9,9,5,6,4,3,0,55,0,-2051
46925,37,12,12,0,8,2,3,1,30,0,0
46926,56,9,9,5,11,3,3,1,40,1,0
46927,52,11,11,5,11,4,3,0,40,0,0
46928,23,13,13,0,12,5,3,0,40,0,0
46929,29,9,9,5,1,4,3,0,42,0,0
46930,45,9,9,5,7,4,3,0,40,1,0
46931,23,13,13,0,12,2,3,1,40,0,0
46932,45,14,14,5,11,4,3,0,65,1,0
46933,30,13,13,0,11,2,3,0,42,0,0
46934,45,13,13,5,10,4,3,0,50,0,0
46935,26,9,9,5,3,4,3,0,40,0,0
46936,23,10,10,5,3,4,3,0,40,0,0
46937,24,10,10,0,8,5,3,1,40,0,0
46938,43,14,14,1,11,0,3,0,40,1,4934
46939,42,9,9,2,2,0,3,0,40,0,0
46940,72,10,10,1,4,2,3,1,25,0,0
46941,21,10,10,0,4,5,3,1,40,0,0
46942,57,13,13,5,11,4,3,0,60,1,15024
46943,24,13,13,5,10,4,3,0,45,0,0
46944,27,9,9,5,2,4,3,0,40,0,0
46945,54,9,9,5,10,4,3,0,40,0,0
46946,42,9,9,5,11,4,3,0,60,1,0
46947,17,4,5,0,8,5,0,0,40,0,0
46948,48,13,13,5,11,4,3,0,55,1,0
46949,39,13,13,2,10,2,3,1,40,0,0
46950,41,13,13,5,11,4,3,0,70,1,7688
46951,50,3,4,5,8,3,3,1,35,0,0
46952,57,9,9,2,6,2,3,0,45,0,0
46953,44,15,16,5,12,4,3,0,36,1,0
46954,20,9,9,0,12,2,3,1,28,0,0
46955,49,9,9,5,10,4,3,0,40,0,0
46956,44,12,12,0,12,0,0,1,50,0,1151
46957,42,11,11,0,7,2,3,0,44,0,0
46958,18,10,10,0,12,5,3,0,16,0,0
46959,18,7,8,0,8,5,3,0,18,0,0
46960,51,9,9,1,9,0,0,1,40,0,0
46961,28,13,13,0,12,2,3,1,40,0,0
46962,39,12,12,5,11,3,3,1,45,1,15024
46963,25,9,9,5,10,4,3,0,52,0,0
46964,41,8,15,5,12,4,3,0,50,1,-1977
46965,39,10,10,5,10,4,3,0,40,1,0
46966,42,6,7,3,8,0,3,1,30,0,0
46967,33,9,9,0,4,2,3,1,40,0,-1617
46968,63,5,6,5,12,4,3,0,40,0,0
46969,47,10,10,2,10,0,3,1,45,1,0
46970,27,13,13,5,1,4,3,0,68,0,0
46971,39,14,14,5,11,4,3,0,45,1,-1848
46972,20,10,10,0,5,5,3,0,40,0,0
46973,49,9,9,0,8,2,3,1,40,0,0
46974,70,9,9,5,4,4,3,0,28,0,0
46975,46,9,9,5,2,4,3,0,35,0,-1740
46976,47,9,9,5,10,4,3,0,30,1,0
46977,35,4,5,0,7,2,3,0,40,0,0
46978,24,9,9,0,2,2,3,0,40,0,0
46979,22,10,10,0,12,2,3,0,40,0,0
46980,43,13,13,2,8,2,3,1,35,0,0
46981,60,14,14,5,12,4,3,0,40,1,0
46982,53,6,7,5,3,4,3,0,48,1,0
46983,47,10,10,2,11,0,3,1,40,0,0
46984,34,10,10,5,2,4,3,0,40,0,0
46985,37,11,11,0,8,2,3,0,40,0,0
46986,35,9,9,0,8,5,3,0,30,0,0
46987,23,10,10,0,11,2,3,1,40,0,0
46988,27,9,9,5,4,5,3,1,15,0,0
46989,29,9,9,0,6,1,3,0,50,0,0
46990,23,10,10,0,7,2,3,0,40,0,0
46991,35,9,9,2,8,2,3,1,35,0,0
46992,18,9,9,0,12,5,3,1,12,0,0
46993,27,13,13,0,12,2,3,1,40,0,0
46994,56,10,10,2,8,2,3,1,20,0,0
46995,40,9,9,0,4,2,3,1,70,0,0
46996,31,13,13,5,10,4,3,0,65,0,0
46997,18,10,10,0,10,0,3,0,40,0,2176
46998,25,12,12,0,12,2,3,1,40,0,0
46999,36,10,10,0,1,0,0,1,40,0,0
47000,38,5,6,2,7,2,3,0,40,0,0
47001,52,9,9,1,7,2,3,0,40,0,0
47002,23,9,9,0,8,0,3,0,35,0,0
47003,48,10,10,5,11,4,3,0,30,1,0
47004,34,9,9,0,8,0,0,1,35,0,0
47005,46,9,9,5,4,4,3,0,40,1,0
47006,26,9,9,4,1,2,3,0,40,0,0
47007,47,9,9,5,3,4,3,0,40,0,0
47008,21,10,10,0,4,5,3,1,3,0,0
47009,65,13,13,2,12,2,3,0,40,0,6723
47010,31,9,9,5,6,4,0,0,40,0,0
47011,38,9,9,5,11,3,3,1,40,1,7688
47012,68,9,9,5,11,4,3,0,40,0,0
47013,26,13,13,0,4,1,1,1,40,0,0
47014,42,9,9,2,8,2,3,0,40,0,0
47015,49,9,9,5,7,4,3,0,40,1,0
47016,42,13,13,5,4,3,1,1,40,1,-1887
47017,39,14,14,5,11,4,3,0,65,1,7688
47018,31,4,5,5,7,4,3,0,40,0,0
47019,28,13,13,5,12,4,3,0,20,0,0
47020,36,13,13,2,12,2,3,1,50,0,0
47021,42,10,10,5,11,3,3,1,40,1,0
47022,62,9,9,5,3,4,3,0,40,0,0
47023,21,9,9,0,5,5,3,0,24,0,0
47024,21,10,10,0,4,5,2,1,20,0,0
47025,60,9,9,5,9,4,3,0,40,0,0
47026,22,10,10,0,8,5,3,1,25,0,0
47027,30,5,6,5,7,4,3,0,40,0,0
47028,64,9,9,1,4,2,3,1,40,0,0
47029,28,13,13,5,11,3,3,1,28,1,15024
47030,41,12,12,5,7,4,3,0,40,1,-1887
47031,25,9,9,0,7,1,3,0,40,0,0
47032,27,9,9,5,5,4,3,0,40,0,0
47033,40,12,12,5,9,4,3,0,44,0,0
47034,58,10,10,5,11,4,3,0,40,1,0
47035,31,8,15,0,12,2,3,1,99,0,0
47036,50,9,9,1,6,0,3,1,40,0,0
47037,27,9,9,3,2,0,3,0,40,0,0
47038,31,9,9,0,12,5,4,0,40,0,0
47039,50,13,13,5,10,4,3,0,40,0,0
